"DELIVERY_CUSTOMER","IFSAPP.CUST_ORD_CUSTOMER_API.GET_NAME(DELIVERY_CUSTOMER)","INVOICE_ID","SERIES_ID","INVOICE_NO","ITEM_ID","CATALOG_NO","DESCRIPTION","CONTRACT","IFSAPP.SALES_PART_API.GET_SALES_PART_REBATE_GROUP(CONTRACT,CATALOG_NO)","INVOICED_QTY","SALE_UM","NULL","PRICE_UM","DECODE(ORDER_NO,NULL,SALE_UNIT_PRICE*(CURR_RATE/DIV_FACTOR),DECODE(CHARGE_GROUP,NULL,NVL(SALE_UNIT_PRICE*(CURR_RATE/DIV_FACTOR),","INVOICE_DATE","NET_DOM_AMOUNT","IFSAPP.COMPANY_FINANCE_API.GET_CURRENCY_CODE(COMPANY)","IFSAPP.CUSTOMER_ORDER_INV_ITEM_API.GET_CONDITION_CODE(COMPANY,INVOICE_ID,ITEM_ID)","IFSAPP.CONDITION_CODE_API.GET_DESCRIPTION(IFSAPP.CUSTOMER_ORDER_INV_ITEM_API.GET_CONDITION_CODE(COMPANY,INVOICE_ID,ITEM_ID))","ORDER_NO","IFSAPP.CUSTOMER_ORDER_API.GET_AGREEMENT_ID(ORDER_NO)","IFSAPP.CUST_ORD_CUSTOMER_API.GET_CUST_GRP(DELIVERY_CUSTOMER)","CATALOG_GROUP","DECODE(LINE_NO,NULL,(DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_ADDRESS_API.GET_REGION_CODE(DELIVERY_CUSTOMER,IFSAPP.RETURN_M","DECODE(LINE_NO,NULL,(DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_ADDRESS_API.GET_DISTRICT_CODE(DELIVERY_CUSTOMER,IFSAPP.RETURN","DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_API.GET_MARKET_CODE(DELIVERY_CUSTOMER),IFSAPP.CUSTOMER_ORDER_API.GET_MARKET_CODE(O","DECODE(LINE_NO,NULL,(DECODE(ORDER_NO,NULL,IFSAPP.CUSTOMER_INFO_ADDRESS_API.GET_COUNTRY_CODE(DELIVERY_CUSTOMER,IFSAPP.RETURN_MATE","DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_API.GET_SALESMAN_CODE(DELIVERY_CUSTOMER),IFSAPP.CUSTOMER_ORDER_API.GET_SALESMAN_CO","DECODE(ORDER_NO,NULL,IFSAPP.RETURN_MATERIAL_API.GET_RETURN_APPROVER_ID(RMA_NO),IFSAPP.CUSTOMER_ORDER_API.GET_AUTHORIZE_CODE(ORDE","IFSAPP.CUSTOMER_ORDER_LINE_API.GET_PRICE_LIST_NO(ORDER_NO,LINE_NO,RELEASE_NO,LINE_ITEM_NO)","PARTY","PARTY_TYPE","IDENTITY","IFSAPP.CUST_ORD_CUSTOMER_API.GET_NAME(IDENTITY)","PRICE_ADJUSTMENT","COMPANY","PRICE_CONV"
"CASH GSH1","CASH  (GSH1)","859360","INV","288773","2","GTS","BG-Pro Blood Glucose Test Strips & Lancets (SG-06) (25's)","GSH1N","","1","PACKS","","PACKS","1725.47","7/1/2026","1725.47","LKR","","","C238195","","CASH","GLUCOMETER","","","CASH","LK","","GEMABE050","","","Customer","CASH GSH1","CASH  (GSH1)","FALSE","GSH1","1"
"STAFF RECEIVABLE","STAFF RECEIVABLE","859364","INV","288774","1","12433557","S-26 GOLD 3 Powder 400g (1's)","GSH1N","","3","CAN","","CAN","2488.6673","7/1/2026","7466","LKR","","","C238198","","STAFF RECE","WYETH SALE","","","","LK","","GEMABE050","","","Customer","STAFF RECEIVABLE","STAFF RECEIVABLE","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","859374","INV","288777","1","ALP013-F","ACNEVIT ANTI ACNE CLEANSING GEL, 200 ML-(FG)","GSH1N","","1","PCS","","PCS","0","7/1/2026","0","LKR","","","C237956","","SUNDRY","ALP","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","859374","INV","288777","2","SWISS15-F","Telsure Tab's 40mg (100's) (FG)","GSH1N","","1","PACKS","","PACKS","0","7/1/2026","0","LKR","","","C237956","","SUNDRY","ARRB1S","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","859374","INV","288777","3","PUN215-SA","Cilacar Tab's 5mg (30's) (SAMPLE)","GSH1N","","2","PACKS","","PACKS","0","7/1/2026","0","LKR","","","C237956","","SUNDRY","ARR U (A)","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","859379","INV","288778","1","PUN186-F","Omlek Tab 20mg 100's-(FG)","GSH1N","","2","PACKS","","PACKS","0","7/1/2026","0","LKR","","","C236069","","SUNDRY","ARRA2UGE","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","859380","INV","288779","1","PUN135-F","Myotan 50mg 100's-(FG)","GSH1N","","1","PACKS","","PACKS","0","7/1/2026","0","LKR","","","C237511","","SUNDRY","ARRA2U","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","859380","INV","288779","2","CEN114-F","Amlotrust 5mg Tab 100's-(FG)","GSH1N","","1","PACKS","","PACKS","0","7/1/2026","0","LKR","","","C237511","","SUNDRY","ARR C (B1)","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","859380","INV","288779","3","CEN104-F","Sinarest Linctus 100ml-(FG)","GSH1N","","1","BOT","","BOT","0","7/1/2026","0","LKR","","","C237511","","SUNDRY","UL-CEN","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","859385","INV","288780","1","CFL131-F","Rovate Lotion 30ml-(FG)","GSH1N","","2","BOT","","BOT","0","7/1/2026","0","LKR","","","C238203","","SUNDRY","ADCOCK","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","859385","INV","288780","2","PUN130-F","Metrogyl Gel 30g-(FG)","GSH1N","","2","TUB","","TUB","0","7/1/2026","0","LKR","","","C238203","","SUNDRY","ARR U (B)","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","859385","INV","288780","3","MEN03-F","Fastum Gel 2.5% 20g (FG)","GSH1N","","2","TUB","","TUB","0","7/1/2026","0","LKR","","","C238203","","SUNDRY","MEN - SALE","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"PVH129","Wish Fertility Hospital (Pvt) Ltd","859408","INV","288785","1","DON03","JUVEL Tab's (30's)","GSH1N","","150","PACKS","","PACKS","1098.384","7/1/2026","164757.6","LKR","","","C238209","","PVTHOS","DVAN","","","PVT HOS","LK","","GEMABE050","","","Customer","PVH129","Wish Fertility Hospital (Pvt) Ltd","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","859419","INV","288790","1","GTS","BG-Pro Blood Glucose Test Strips & Lancets (SG-06) (25's)","GSH1N","","1","PACKS","","PACKS","0","7/1/2026","0","LKR","","","C238193","","SUNDRY","GLUCOMETER","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"STAFF RECEIVABLE","STAFF RECEIVABLE","859434","INV","288797","1","VET01","KetoCid Veterinary Cleansing Shampoo 200ml (Ketoconazole+Cetrimide) (1's)","GSH1N","","1","BOT","","BOT","0","7/1/2026","0","LKR","","","C238191","","STAFF RECE","VET L","","","","LK","","GEMABE050","","","Customer","STAFF RECEIVABLE","STAFF RECEIVABLE","FALSE","GSH1","1"
"STAFF RECEIVABLE","STAFF RECEIVABLE","859434","INV","288797","2","FRE02-F","Freossi Snacky Biscuits (Chicken Flavour) 100g (FG)","GSH1N","","10","PACKS","","PACKS","0","7/1/2026","0","LKR","","","C238191","","STAFF RECE","VET F","","","","LK","","GEMABE050","","","Customer","STAFF RECEIVABLE","STAFF RECEIVABLE","FALSE","GSH1","1"
"PVH047","The Lanka Hospital Corporation Plc","859441","INV","288799","1","VIR004","CLASIPRO (Bacillus Clausii Spores Suspension) 5ml (10's)","GSH1N","","10","PACKS","","PACKS","1819.268","7/1/2026","18192.68","LKR","","","C238232","","PVTHOS","VIRCW","","","","LK","","GEMABE050","INST NEW","","Customer","PVH047","The Lanka Hospital Corporation Plc","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859442","INV","288800","1","5206316","Arteriofix- 22G/80mm","GSH1N","","10","PCS","","PCS","4471.875","7/1/2026","44718.75","LKR","","","C238227","","PVTHOS","ACCESSORIE","","","PVT HOS","LK","","GEMABE050","","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859442","INV","288800","2","LP-P-30-YNP20","Inflation Devices Kit (LP-P-30-YNP20)","GSH1N","","30","ITEM","","ITEM","19749.995","7/1/2026","592499.85","LKR","","","C238227","","PVTHOS","LEPU","","","PVT HOS","LK","","GEMABE050","","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859442","INV","288800","3","TIL02","Bifilac Granules (sachets) (15's)","GSH1N","","10","PACKS","","PACKS","2091.731","7/1/2026","20917.31","LKR","","","C238227","","PVTHOS","TIL HEALTH","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859442","INV","288800","4","PNQ022","Glandin E2 Vaginal Gel 2mg 3G","GSH1N","","1","PACKS","","PACKS","5565","7/1/2026","5565","LKR","","","C238227","","PVTHOS","NABIQASIM","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859442","INV","288800","5","UBPL24","Egybort Inj 2mg","GSH1N","","10","VLS","","VLS","18090.91","7/1/2026","180909.1","LKR","","","C238227","","PVTHOS","UNITED BIO","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859443","INV","288801","1","PUL138","Font Active Complete Vanilla Powder 400g","GSH1N","","2","CAN","","CAN","4445.84","7/1/2026","8891.68","LKR","","","C238226","","PVTHOS","UL SALE","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","1","TIL05","Bifilac Cap's (10's)","GSH1N","","50","PACKS","","PACKS","1162.021","7/1/2026","58101.05","LKR","","","C238224","","PVTHOS","TIL HEALTH","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","2","PUL116","Solmux Caps 500mg 100's","GSH1N","","4","PACKS","","PACKS","10184.6","7/1/2026","40738.4","LKR","","","C238224","","PVTHOS","UL SALE","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","3","PBL133","Fludan Caps 5mg 100's","GSH1N","","5","PACKS","","PACKS","7676.9","7/1/2026","38384.5","LKR","","","C238224","","PVTHOS","BL SALE","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","4","PUN109","Nicardia Retard 10mg 100's","GSH1N","","2","PACKS","","PACKS","1217.9","7/1/2026","2435.8","LKR","","","C238224","","PVTHOS","ARR U (B)","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","5","PUN135","Myotan 50mg 100's","GSH1N","","3","PACKS","","PACKS","1777.3","7/1/2026","5331.9","LKR","","","C238224","","PVTHOS","ARRA2U","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","6","PUN137","Diatica Tab 80mg 100's","GSH1N","","5","PACKS","","PACKS","1950.4","7/1/2026","9752","LKR","","","C238224","","PVTHOS","ARR U (B)","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","7","PUN145","Vasolip 20mg Tab.100's","GSH1N","","3","PACKS","","PACKS","3038.2","7/1/2026","9114.6","LKR","","","C238224","","PVTHOS","ARR U (A)","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","8","PUN174","Panum 40mg Tab's (100's)","GSH1N","","5","PACKS","","PACKS","3104.35","7/1/2026","15521.75","LKR","","","C238224","","PVTHOS","ARR U (B)","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","9","PUN206","Nebilol Tab's 5mg 100's","GSH1N","","2","PACKS","","PACKS","6488.9","7/1/2026","12977.8","LKR","","","C238224","","PVTHOS","ARR U (B)","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","10","PUN110","Nicardia-XL-30mg 30's","GSH1N","","10","PACKS","","PACKS","1369.05","7/1/2026","13690.5","LKR","","","C238224","","PVTHOS","ARRB2U","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","11","PUN176","Lorid 10mg Tab 100's","GSH1N","","5","PACKS","","PACKS","2770.2","7/1/2026","13851","LKR","","","C238224","","PVTHOS","ARRA2U","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","12","PUN102","Metrogyl Suspension 100ml","GSH1N","","1","BOT","","BOT","656.4","7/1/2026","656.4","LKR","","","C238224","","PVTHOS","ARR U (B)","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","13","PUL104","Solmux P. Susp 60ml","GSH1N","","10","BOT","","BOT","1094.9","7/1/2026","10949","LKR","","","C238224","","PVTHOS","UL SALE","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","14","PUN187","Lorid Syrup 60ml","GSH1N","","10","BOT","","BOT","355.56","7/1/2026","3555.6","LKR","","","C238224","","PVTHOS","ARRA2U","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","15","UBPL44","Uniphos Inj  500mg","GSH1N","","10","VLS","","VLS","578.2","7/1/2026","5782","LKR","","","C238224","","PVTHOS","UNITED BIO","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","16","UBPL63","Tazin 4.5 mg Inj","GSH1N","","60","VLS","","VLS","3115.65","7/1/2026","186939","LKR","","","C238224","","PVTHOS","UNITED BIO","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","17","PUN172","Pamidol 370 100ml","GSH1N","","120","BOT","","BOT","8146.68","7/1/2026","977601.6","LKR","","","C238224","","PVTHOS","ARR U (B)","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","18","PUN128","Dicloran Gel 20gm","GSH1N","","10","TUB","","TUB","393.16","7/1/2026","3931.6","LKR","","","C238224","","PVTHOS","ARR U (A)","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","19","PUN130","Metrogyl Gel 30g","GSH1N","","20","TUB","","TUB","555.99","7/1/2026","11119.8","LKR","","","C238224","","PVTHOS","ARR U (B)","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","20","MEN01","Fastum Gel 2.5% 30g","GSH1N","","50","TUB","","TUB","850.43","7/1/2026","42521.5","LKR","","","C238224","","PVTHOS","MEN - SALE","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","21","PBL153","Caltamin D Tabs-60's","GSH1N","","2","PACKS","","PACKS","3094.66","7/1/2026","6189.32","LKR","","","C238224","","PVTHOS","BL SALE","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","22","VIR004","CLASIPRO (Bacillus Clausii Spores Suspension) 5ml (10's)","GSH1N","","5","PACKS","","PACKS","1819.268","7/1/2026","9096.34","LKR","","","C238224","","PVTHOS","VIRCW","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","23","PUL140","Font Active Renal HP Powder 90g (4's)","GSH1N","","3","PACKS","","PACKS","6201.793","7/1/2026","18605.38","LKR","","","C238224","","PVTHOS","UL SALE","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","24","PUL138","Font Active Complete Vanilla Powder 400g","GSH1N","","3","CAN","","CAN","4445.84","7/1/2026","13337.52","LKR","","","C238224","","PVTHOS","UL SALE","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","25","SWISS10","Swicet-L Tab's 5mg (Levocetrizine) (100's)","GSH1N","","2","PACKS","","PACKS","1025.65","7/1/2026","2051.3","LKR","","","C238224","","PVTHOS","UL-SWISS","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859444","INV","288802","26","PUL141","Font Activ diaBest Vanilla Powder 400g","GSH1N","","3","CAN","","CAN","5155.71","7/1/2026","15467.13","LKR","","","C238224","","PVTHOS","UL SALE","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859445","INV","288803","1","PUN137","Diatica Tab 80mg 100's","GSH1N","","13","PACKS","","PACKS","1950.4","7/1/2026","25355.2","LKR","","","C238223","","PVTHOS","ARR U (B)","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859445","INV","288803","2","UBPL27","Fludabine 50mg Inj. (1's)","GSH1N","","3","VLS","","VLS","31071.43","7/1/2026","93214.29","LKR","","","C238223","","PVTHOS","UNITED BIO","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859445","INV","288803","3","TIL03","COBA-1000 Inj. 10ml (1's)","GSH1N","","20","VLS","","VLS","188","7/1/2026","3760","LKR","","","C238223","","PVTHOS","TIL HEALTH","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859445","INV","288803","4","SWISS03","Roswiss Tab's 10mg (100's)","GSH1N","","3","PACKS","","PACKS","2000","7/1/2026","6000","LKR","","","C238223","","PVTHOS","ARRB2S","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PHA415","Central Hospital LTD","859445","INV","288803","5","SWISS04","Roswiss Tab's 20mg (100's)","GSH1N","","3","PACKS","","PACKS","3376.07","7/1/2026","10128.21","LKR","","","C238223","","PVTHOS","ARRB2S","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PHA415","Central Hospital LTD","FALSE","GSH1","1"
"PVH035","Hemas Hospitals (Pvt) Ltd","859446","INV","288804","1","PBL128","Dazole Tab 200mg 2's","GSH1N","","10","PACKS","","PACKS","227.4","7/1/2026","2274","LKR","","","C238221","","PVTHOS","BL SALE","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PVH035","Hemas Hospitals (Pvt) Ltd","FALSE","GSH1","1"
"PVH035","Hemas Hospitals (Pvt) Ltd","859446","INV","288804","2","CFL139","Lanalok Cream (Luliconazole) 30g","GSH1N","","20","PACKS","","PACKS","1538.5","7/1/2026","30770","LKR","","","C238221","","PVTHOS","ADCOCK","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PVH035","Hemas Hospitals (Pvt) Ltd","FALSE","GSH1","1"
"PVH035","Hemas Hospitals (Pvt) Ltd","859446","INV","288804","3","CFL108","Cosvate Cream 15gm","GSH1N","","5","TUB","","TUB","551.53","7/1/2026","2757.65","LKR","","","C238221","","PVTHOS","ADCOCK","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PVH035","Hemas Hospitals (Pvt) Ltd","FALSE","GSH1","1"
"PVH035","Hemas Hospitals (Pvt) Ltd","859446","INV","288804","4","PUN104","Dicloran SR-75mg 100's","GSH1N","","5","PACKS","","PACKS","3916.2","7/1/2026","19581","LKR","","","C238221","","PVTHOS","ARR U (A)","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PVH035","Hemas Hospitals (Pvt) Ltd","FALSE","GSH1","1"
"PVH035","Hemas Hospitals (Pvt) Ltd","859446","INV","288804","5","TIL05","Bifilac Cap's (10's)","GSH1N","","20","PACKS","","PACKS","1162.021","7/1/2026","23240.42","LKR","","","C238221","","PVTHOS","TIL HEALTH","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PVH035","Hemas Hospitals (Pvt) Ltd","FALSE","GSH1","1"
"PVH035","Hemas Hospitals (Pvt) Ltd","859446","INV","288804","6","PUL101","Enervon-C Film Cap 30's","GSH1N","","2","BOT","","BOT","1975","7/1/2026","3950","LKR","","","C238221","","PVTHOS","UL SALE","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PVH035","Hemas Hospitals (Pvt) Ltd","FALSE","GSH1","1"
"PVH025","Dr.Neville Fernando Teaching Hospital","859447","INV","288805","1","TIL03","COBA-1000 Inj. 10ml (1's)","GSH1N","","30","VLS","","VLS","188","7/1/2026","5640","LKR","","","C238213","","PVTHOS","TIL HEALTH","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PVH025","Dr.Neville Fernando Teaching Hospital","FALSE","GSH1","1"
"PVH081","Royal Medical Services (Pvt) Ltd","859448","INV","288806","1","PUN102","Metrogyl Suspension 100ml","GSH1N","","2","BOT","","BOT","656.4","7/1/2026","1312.8","LKR","","","C238211","","PVTHOS","ARR U (B)","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PVH081","Royal Medical Services (Pvt) Ltd","FALSE","GSH1","1"
"PVH081","Royal Medical Services (Pvt) Ltd","859448","INV","288806","2","MEDO03","ARFEN Supps. 250mg (Paracetamol) (10's)","GSH1N","","10","PACKS","","PACKS","1111.1","7/1/2026","11111","LKR","","","C238211","","PVTHOS","MEDOCHEM","","","PVT HOS","LK","","GEMABE050","INST NEW","","Customer","PVH081","Royal Medical Services (Pvt) Ltd","FALSE","GSH1","1"
"GVI020","Apeksha Hospital-Maharagama","859449","INV","288807","1","PUL138","Font Active Complete Vanilla Powder 400g","GSH1N","","180","CAN","","CAN","1874.5758","7/1/2026","337423.64","LKR","","","C238201","","GOVINS","UL SALE","","","","LK","","GEMABE050","","","Customer","GVI020","Apeksha Hospital-Maharagama","FALSE","GSH1","1"
"GVI020","Apeksha Hospital-Maharagama","859449","INV","288807","2","PUL141","Font Activ diaBest Vanilla Powder 400g","GSH1N","","60","CAN","","CAN","2310.9921","7/1/2026","138659.53","LKR","","","C238201","","GOVINS","UL SALE","","","","LK","","GEMABE050","","","Customer","GVI020","Apeksha Hospital-Maharagama","FALSE","GSH1","1"
